Country,Year,State / Uts,Crop Name,Season,Additional Info,"Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Foodgrains,Rabi,,1306
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Foodgrains,Total,,1168
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Gram,Total,,981
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Groundnut,Kharif,,1140
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Groundnut,Total,,1140
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Linseed,Total,,382
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Maize,Kharif,,1361
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Maize,Total,,1361
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Oilseeds,Kharif,,1096
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Oilseeds,Rabi,,936
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Oilseeds,Total,,1075
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Pulses,Total,,808
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Rapeseed & Mustard,Total,,1034
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Rice,Kharif,,927
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Rice,Total,,927
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Safflower,Total,,250
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Soybean,Total,,1142
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Sunflower,Kharif,,500
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Sunflower,Rabi,,667
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Sunflower,Total,,600
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Tur,Total,,804
India,"Agriculture Year (Jul - Jun), 2008",Madhya Pradesh,Wheat,Total,,1723
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Bajra,Total,,765
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Foodgrains,Kharif,,1084
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Foodgrains,Rabi,,915
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Foodgrains,Total,,1001
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Gram,Total,,677
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Groundnut,Kharif,,1016
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Groundnut,Rabi,,1516
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Groundnut,Total,,1116
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Linseed,Total,,211
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Maize,Kharif,,2405
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Maize,Rabi,,2257
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Maize,Total,,2382
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Oilseeds,Kharif,,878
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Oilseeds,Rabi,,691
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Oilseeds,Total,,857
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Pulses,Total,,537
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Rapeseed & Mustard,Total,,333
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Rice,Kharif,,1489
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Rice,Rabi,,2273
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Rice,Total,,1501
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Safflower,Total,,565
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Soybean,Total,,900
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Sunflower,Kharif,,523
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Sunflower,Rabi,,634
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Sunflower,Total,,587
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Tur,Total,,600
India,"Agriculture Year (Jul - Jun), 2008",Maharashtra,Wheat,Total,,1483
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Foodgrains,Kharif,,2285
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Foodgrains,Rabi,,510
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Foodgrains,Total,,2236
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Groundnut,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Maize,Kharif,,2674
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Maize,Total,,2674
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Oilseeds,Kharif,,1000
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Oilseeds,Rabi,,500
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Oilseeds,Total,,778
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Pulses,Total,,504
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Rapeseed & Mustard,Total,,500
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Rice,Kharif,,2357
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Rice,Total,,2357
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Manipur,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Foodgrains,Kharif,,1599
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Foodgrains,Rabi,,3138
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Foodgrains,Total,,1783
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Gram,Total,,600
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Linseed,Total,,478
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Maize,Kharif,,1503
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Oilseeds,Kharif,,670
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Oilseeds,Rabi,,678
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Oilseeds,Total,,676
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Pulses,Total,,867
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Rapeseed & Mustard,Total,,681
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Rice,Kharif,,1651
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Rice,Rabi,,3641
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Rice,Total,,1886
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Soybean,Total,,1091
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Tur,Total,,750
India,"Agriculture Year (Jul - Jun), 2008",Meghalaya,Wheat,Total,,1750
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Foodgrains,Kharif,,887
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Foodgrains,Rabi,,1263
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Foodgrains,Total,,898
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Maize,Kharif,,967
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Maize,Rabi,,1000
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Maize,Total,,969
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Oilseeds,Kharif,,815
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Oilseeds,Rabi,,600
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Oilseeds,Total,,781
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Pulses,Total,,900
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Rapeseed & Mustard,Total,,600
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Rice,Kharif,,882
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Rice,Rabi,,2000
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Rice,Total,,885
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Soybean,Total,,1100
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Mizoram,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Foodgrains,Kharif,,1846
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Foodgrains,Rabi,,1304
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Foodgrains,Total,,1811
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Gram,Total,,667
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Groundnut,Kharif,,1000
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Linseed,Total,,769
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Maize,Kharif,,1800
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Maize,Total,,1800
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Oilseeds,Kharif,,1337
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Oilseeds,Rabi,,959
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Oilseeds,Total,,1142
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Pulses,Total,,1203
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Rapeseed & Mustard,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Rice,Kharif,,1994
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Rice,Total,,1994
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Soybean,Total,,1498
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Sunflower,Kharif,,667
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Sunflower,Total,,667
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Tur,Total,,938
India,"Agriculture Year (Jul - Jun), 2008",Nagaland,Wheat,Total,,1500
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Bajra,Total,,600
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Foodgrains,Kharif,,1342
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Foodgrains,Rabi,,1520
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Foodgrains,Total,,1363
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Gram,Total,,662
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Groundnut,Kharif,,980
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Groundnut,Rabi,,1279
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Groundnut,Total,,1156
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Linseed,Total,,441
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Maize,Kharif,,1986
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Maize,Rabi,,2609
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Maize,Total,,2007
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Oilseeds,Kharif,,462
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Oilseeds,Rabi,,809
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Oilseeds,Total,,604
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Pulses,Total,,481
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Rapeseed & Mustard,Total,,182
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Rice,Kharif,,1455
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Rice,Rabi,,2451
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Rice,Total,,1529
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Safflower,Total,,583
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Sunflower,Kharif,,667
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Sunflower,Rabi,,930
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Sunflower,Total,,919
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Tur,Total,,860
India,"Agriculture Year (Jul - Jun), 2008",Odisha,Wheat,Total,,1396
India,"Agriculture Year (Jul - Jun), 2008",Others,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Foodgrains,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Foodgrains,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Groundnut,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Linseed,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Maize,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Oilseeds,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Oilseeds,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Pulses,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Rice,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Rice,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Sunflower,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Others,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Bajra,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Foodgrains,Kharif,,2308
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Foodgrains,Rabi,,1973
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Foodgrains,Total,,2201
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Groundnut,Kharif,,2286
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Groundnut,Total,,2286
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Oilseeds,Kharif,,2000
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Oilseeds,Total,,2000
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Pulses,Total,,200
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Rice,Kharif,,2310
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Rice,Rabi,,2860
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Rice,Total,,2442
India,"Agriculture Year (Jul - Jun), 2008",Puducherry,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Bajra,Total,,1000
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Foodgrains,Kharif,,3961
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Foodgrains,Rabi,,4452
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Foodgrains,Total,,4231
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Gram,Total,,1172
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Groundnut,Kharif,,926
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Maize,Kharif,,3404
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Maize,Total,,3404
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Oilseeds,Kharif,,482
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Oilseeds,Rabi,,1456
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Oilseeds,Total,,1276
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Pulses,Total,,908
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Rapeseed & Mustard,Total,,1222
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Rice,Kharif,,4022
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Rice,Total,,4022
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Sunflower,Rabi,,1750
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Tur,Total,,966
India,"Agriculture Year (Jul - Jun), 2008",Punjab,Wheat,Total,,4462
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Bajra,Total,,828
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Foodgrains,Kharif,,804
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Foodgrains,Rabi,,2370
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Foodgrains,Total,,1263
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Gram,Total,,779
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Groundnut,Kharif,,1670
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Groundnut,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Groundnut,Total,,1670
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Linseed,Total,,1432
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Maize,Kharif,,1737
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Maize,Rabi,,1429
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Maize,Total,,1736
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Oilseeds,Kharif,,925
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Oilseeds,Rabi,,1234
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Oilseeds,Total,,1114
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Pulses,Total,,497
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Rapeseed & Mustard,Total,,1234
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Rice,Kharif,,1807
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Rice,Total,,1807
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Soybean,Total,,971
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Tur,Total,,772
India,"Agriculture Year (Jul - Jun), 2008",Rajasthan,Wheat,Total,,3175
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Foodgrains,Kharif,,1397
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Foodgrains,Rabi,,1119
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Foodgrains,Total,,1351
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Maize,Kharif,,1544
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Maize,Total,,1544
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Oilseeds,Kharif,,846
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Oilseeds,Rabi,,707
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Oilseeds,Total,,763
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Pulses,Total,,937
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Rapeseed & Mustard,Total,,707
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Rice,Kharif,,1476
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Rice,Total,,1476
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Soybean,Total,,846
India,"Agriculture Year (Jul - Jun), 2008",Sikkim,Wheat,Total,,1345
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Bajra,Total,,1483
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Foodgrains,Kharif,,2344
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Foodgrains,Rabi,,1817
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Foodgrains,Total,,2225
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Gram,Total,,638
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Groundnut,Kharif,,1674
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Groundnut,Rabi,,2622
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Groundnut,Total,,1989
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Maize,Kharif,,3668
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Maize,Rabi,,5763
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Maize,Total,,4389
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Oilseeds,Kharif,,1454
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Oilseeds,Rabi,,2539
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Oilseeds,Total,,1782
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Pulses,Total,,307
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Rapeseed & Mustard,Total,,333
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Rice,Kharif,,2617
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Rice,Rabi,,3389
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2008",Tamil Nadu,Rice,Total,,2683
